filter_id,player_id,time,points,course_id,mode,nub_tier,pro_tier
12,76561199801948239,143.953125,0.6999000882752092,6,2,3,3
12,76561199439106717,143.984375,0.699679154291602,6,2,3,3
12,76561199048061503,144.03125,0.6993479221474873,6,2,3,3
12,76561198079961960,144.2109375,0.6980800765493232,6,2,3,3
12,76561199480320326,144.234375,0.6979149250411141,6,2,3,3
12,76561198019018512,144.2421875,0.6978598858063636,6,2,3,3
12,76561198330010885,144.265625,0.6976948019087178,6,2,3,3
12,76561198913689113,144.296875,0.6974747689342572,6,2,3,3
12,76561198210952404,144.3125,0.6973647862599491,6,2,3,3
12,76561198172829574,144.34375,0.6971448885444478,6,2,3,3
12,76561198718888447,144.65625,0.6949508734500097,6,2,3,3
12,76561198154533051,144.9453125,0.6929294476653767,6,2,3,3
12,76561199650063524,145.0625,0.6921121529859983,6,2,3,3
12,76561198431011968,145.171875,0.6913504914067514,6,2,3,3
12,76561199261402517,145.203125,0.6911330772210434,6,2,3,3
12,76561198118354653,145.328125,0.6902643246667794,6,2,3,3
12,76561198799774830,145.484375,0.6891804187463174,6,2,3,3
12,76561199481145650,145.484375,0.6891804187463174,6,2,3,3
12,76561198029590479,145.65625,0.6879907340618319,6,2,3,3
12,76561199530803315,145.671875,0.6878827166050528,6,2,3,3
12,76561198289119126,145.8046875,0.6869654814260385,6,2,3,3
12,76561199024079448,145.875,0.6864805479383079,6,2,3,3
12,76561198160124663,145.984375,0.6857271174141957,6,2,3,3
12,76561198084410008,146.15625,0.6845453945888518,6,2,3,3
12,76561199284754540,146.1875,0.6843308299581465,6,2,3,3
12,76561199824377866,146.375,0.6830453422088306,6,2,3,3
12,76561198067962409,146.640625,0.6812298096782127,6,2,3,3
12,76561198055933318,146.6796875,0.6809633708091638,6,2,3,3
12,76561198849156358,146.6953125,0.6808568348305786,6,2,3,3
12,76561199180618384,146.75,0.6804841369573807,6,2,3,3
12,76561198174965998,146.78125,0.6802712910917993,6,2,3,3
12,76561198181202837,146.828125,0.6799521918471947,6,2,3,3
12,76561198960546894,146.875,0.6796332960536776,6,2,3,3
12,76561199759257070,147.0625,0.6783597470594818,6,2,3,3
12,76561198096883708,147.078125,0.6782537648666407,6,2,3,3
12,76561198377514195,147.1015625,0.6780948339430739,6,2,3,3
12,76561198374908763,147.109375,0.6780418682656971,6,2,3,3
12,76561198754877884,147.3828125,0.6761916273392145,6,2,3,3
12,76561198008479181,147.6640625,0.674295736171304,6,2,3,3
12,76561199731626814,147.7265625,0.6738754198950057,6,2,3,3
12,76561198382187011,147.859375,0.6729834459885722,6,2,3,3
12,76561198381719931,148.0546875,0.6716746785411416,6,2,3,3
12,76561199731453940,148.078125,0.6715178630579975,6,2,3,3
12,76561198048344731,148.1015625,0.6713610982616671,6,2,3,3
12,76561198040795500,148.2265625,0.6705258751992818,6,2,3,3
12,76561199006010817,148.359375,0.6696400294792221,6,2,3,3
12,76561198245097726,148.5,0.668703847158683,6,2,3,3
12,76561198852440785,148.765625,0.6669404715354069,6,2,3,3
12,76561198983912856,148.8828125,0.6661645756237466,6,2,3,3
12,76561198888226286,148.9140625,0.6659578833135233,6,2,3,3
12,76561199521715345,148.984375,0.6654931538100514,6,2,3,3
12,76561198876331151,149.0,0.6653899422862299,6,2,3,3
12,76561199143556585,149.0546875,0.665028878592964,6,2,3,3
12,76561199092158811,149.15625,0.6643590604998998,6,2,3,3
12,76561198431727864,149.3203125,0.663279046782723,6,2,3,3
12,76561198133704586,149.421875,0.6626117041769322,6,2,3,3
12,76561198814850434,149.4375,0.6625091200186507,6,2,3,3
12,76561198066510010,149.9375,0.6592382302166265,6,2,3,3
12,76561198086597886,150.03125,0.6586274835373618,6,2,3,3
12,76561198849283323,150.09375,0.6582207649635146,6,2,3,3
12,76561198866186161,150.140625,0.6579159600119829,6,2,3,3
12,76561199230569159,150.21875,0.6574083972417385,6,2,3,3
12,76561198396169843,150.234375,0.6573069514882689,6,2,3,3
12,76561198107587835,150.53125,0.6553837089716996,6,2,3,3
12,76561198812642801,150.578125,0.6550807725933654,6,2,3,3
12,76561198886183983,150.84375,0.6533679060186712,6,2,3,3
12,76561199056437060,151.0,0.6523633299887126,6,2,3,3
12,76561198092534529,151.0859375,0.6518117567883037,6,2,3,3
12,76561198246903204,151.3671875,0.6500112836555474,6,2,3,3
12,76561198368810606,151.5859375,0.648615859516198,6,2,3,3
12,76561198040548673,151.609375,0.6484666059814327,6,2,3,3
12,76561198370166212,151.65625,0.6481682475465274,6,2,3,3
12,76561198292805505,151.671875,0.6480688387638067,6,2,3,3
12,76561199146765970,151.828125,0.6470759609581822,6,2,3,3
12,76561199819575405,151.890625,0.646679425421527,6,2,3,3
12,76561198238775564,152.1796875,0.6448500172823637,6,2,3,3
12,76561198855667372,152.734375,0.6413605134234663,6,2,3,3
12,76561198973809828,153.078125,0.6392117973148915,6,2,3,3
12,76561198256037299,153.390625,0.6372675415192866,6,2,3,3
12,76561198245836178,153.4921875,0.636637524194366,6,2,3,3
12,76561198396846264,153.640625,0.6357183728740382,6,2,3,3
12,76561198445248030,153.65625,0.6356217335096793,6,2,3,3
12,76561198057956082,153.71875,0.635235391889989,6,2,3,3
12,76561198109256181,153.7265625,0.6351871234618159,6,2,3,3
12,76561199485230203,153.734375,0.6351388604264192,6,2,3,3
12,76561198369192180,153.8125,0.6346565265752829,6,2,3,3
12,76561198040533579,153.828125,0.6345601244729262,6,2,3,3
12,76561197963339627,154.1015625,0.6328765724074655,6,2,3,3
12,76561198383720125,154.1328125,0.6326845857473875,6,2,3,3
12,76561198733614950,154.140625,0.6326366025057096,6,2,3,3
12,76561198351513657,154.296875,0.6316780644156285,6,2,3,3
12,76561198065830177,154.3125,0.6315823285673852,6,2,3,3
12,76561199543474135,154.484375,0.6305306479417199,6,2,3,3
12,76561199416279497,154.5,0.6304351690322206,6,2,3,3
12,76561199378018833,154.6640625,0.6294339309843577,6,2,3,3
12,76561199877111688,154.6796875,0.6293386977929546,6,2,3,3
12,76561198135614556,154.765625,0.628815296639334,6,2,3,3
12,76561198828589888,154.765625,0.628815296639334,6,2,3,3
12,76561198889629487,155.0859375,0.6268701148059015,6,2,3,3
12,76561199105490540,155.1875,0.6262552153813354,6,2,3,3
12,76561198983435001,155.203125,0.6261606950564411,6,2,3,3
12,76561198207435625,155.2265625,0.6260189543401339,6,2,3,3
12,76561197998627950,155.375,0.6251223705931127,6,2,3,3
12,76561198870524551,155.53125,0.6241806620514591,6,2,3,3
12,76561199124733446,155.71875,0.6230534003399943,6,2,3,3
12,76561198448372400,155.78125,0.6226783213255012,6,2,3,3
12,76561198279685713,156.0,0.621368197026939,6,2,3,3
12,76561199148181956,156.1328125,0.6205747738289727,6,2,3,3
12,76561199763072891,156.1640625,0.6203883063062761,6,2,3,3
12,76561198403249377,156.265625,0.6197828657791686,6,2,3,3
12,76561199064808718,156.421875,0.6188531456086157,6,2,3,3
12,76561199077651744,156.5546875,0.6180645264195029,6,2,3,3
12,76561198307998124,156.578125,0.6179255148387915,6,2,3,3
12,76561198750689903,156.625,0.6176476324148704,6,2,3,3
12,76561198870811347,156.6328125,0.6176013369151643,6,2,3,3
12,76561198396607598,156.65625,0.6174624816699985,6,2,3,3
12,76561198190262714,156.6875,0.6172774142493271,6,2,3,3
12,76561198822596821,156.703125,0.6171849117750206,6,2,3,3
12,76561198124225702,156.890625,0.6160765047077507,6,2,3,3
12,76561198348671650,156.890625,0.6160765047077507,6,2,3,3
12,76561198774516958,157.1484375,0.6145573264482758,6,2,3,3
12,76561198736294482,157.1875,0.6143276399540484,6,2,3,3
12,76561199309158936,157.40625,0.6130437829559117,6,2,3,3
12,76561198815029446,157.4296875,0.6129064668356904,6,2,3,3
12,76561198146442731,157.515625,0.6124033712101179,6,2,3,3
12,76561198074378090,157.5546875,0.6121748973809161,6,2,3,3
12,76561198853931295,157.734375,0.6111255737992071,6,2,3,3
12,76561199137695220,157.7421875,0.6110800126871765,6,2,3,3
12,76561199503540547,157.7734375,0.6108978195651733,6,2,3,3
12,76561198080105388,157.828125,0.6105791791231333,6,2,3,3
12,76561199342947619,157.96875,0.6097609711429937,6,2,3,3
12,76561198125682517,158.078125,0.6091257335933846,6,2,3,3
12,76561199706304210,158.109375,0.6089444211617469,6,2,3,3
12,76561199054007678,158.125,0.6088537955924241,6,2,3,3
12,76561198074495270,158.203125,0.608400974034347,6,2,3,3
12,76561198802597668,158.2421875,0.6081747545683576,6,2,3,3
12,76561197970470593,158.2578125,0.6080843024718177,6,2,3,3
12,76561198777369453,158.3046875,0.6078130684898988,6,2,3,3
12,76561198143131596,158.375,0.6074065612956616,6,2,3,3
12,76561198009619945,158.578125,0.6062345210519465,6,2,3,3
12,76561198861440975,158.671875,0.6056947368937371,6,2,3,3
12,76561199787436293,158.703125,0.6055149710464061,6,2,3,3
12,76561199045221285,158.734375,0.6053352862422011,6,2,3,3
12,76561198872697032,158.78125,0.6050659109134728,6,2,3,3
12,76561198029294595,158.9453125,0.6041245308655748,6,2,3,3
12,76561199817092413,159.078125,0.6033640919910985,6,2,3,3
12,76561199102021834,159.328125,0.6019366254222958,6,2,3,3
12,76561198296920844,159.3515625,0.6018030642783385,6,2,3,3
12,76561198421349949,159.375,0.6016695483007969,6,2,3,3
12,76561198260989139,159.4375,0.6013137263912831,6,2,3,3
12,76561199861200391,159.6015625,0.6003812193618207,6,2,3,3
12,76561198092674485,159.640625,0.6001595190969836,6,2,3,3
12,76561198139674370,159.734375,0.5996279480690822,6,2,3,3
12,76561198167929496,159.734375,0.5996279480690822,6,2,3,3
12,76561197978529360,159.8125,0.5991855212253692,6,2,3,3
12,76561199106271175,159.9375,0.5984786749056217,6,2,3,3
12,76561198039187231,160.1796875,0.5971127829442189,6,2,3,3
12,76561199154297483,160.2109375,0.5969368862439224,6,2,3,3
12,76561199066758813,160.265625,0.5966292577921783,6,2,3,3
12,76561199639521278,160.34375,0.5961902094223285,6,2,3,3
12,76561198888458367,160.5078125,0.5952698170697223,6,2,3,3
12,76561198416398340,160.6796875,0.5943079301369029,6,2,3,3
12,76561198361705903,160.6875,0.5942642646434967,6,2,3,3
12,76561199031190073,160.953125,0.592782561831043,6,2,3,3
12,76561198066408718,161.078125,0.5920872516707644,6,2,3,3
12,76561199061983208,161.234375,0.5912198746742341,6,2,3,3
12,76561198267746608,161.25,0.5911332444112559,6,2,3,3
12,76561198799393329,161.359375,0.5905273787391213,6,2,3,3
12,76561198357259621,161.515625,0.5896635119871395,6,2,3,3
12,76561197987975364,161.5625,0.5894047311781316,6,2,3,3
12,76561198817397362,161.734375,0.5884573627565208,6,2,3,3
12,76561199106625413,162.3125,0.585287925083962,6,2,3,3
12,76561199138346120,162.359375,0.5850320986845217,6,2,3,3
12,76561199385786107,162.46875,0.5844358416163141,6,2,3,3
12,76561199218172590,162.796875,0.5826526941918054,6,2,3,3
12,76561198046657913,162.84375,0.5823986457222035,6,2,3,3
12,76561198065617741,162.90625,0.5820601809332216,6,2,3,3
12,76561198961432932,163.0546875,0.5812575460811554,6,2,3,3
12,76561198300705444,163.078125,0.5811309709012977,6,2,3,3
12,76561198269004616,163.109375,0.5809622703762156,6,2,3,3
12,76561198045082576,163.4140625,0.5793214084513623,6,2,3,3
12,76561198047416617,163.75,0.5775205665785013,6,2,3,3
12,76561198022802418,163.984375,0.5762693047202542,6,2,3,3
12,76561199154578066,164.015625,0.5761027879375265,6,2,3,3
12,76561198134169274,164.0546875,0.5758947470505479,6,2,3,3
12,76561198188237007,164.09375,0.5756868228629223,6,2,3,3
12,76561199197754757,164.2265625,0.5749807525420524,6,2,3,3
12,76561197977490779,164.4375,0.573862110625908,6,2,3,3
12,76561198312352755,164.703125,0.5724582596767792,6,2,3,3
12,76561198101496295,164.734375,0.5722934522299682,6,2,3,3
12,76561198101714915,164.78125,0.5720463795451975,6,2,3,3
12,76561199645072844,164.8125,0.5718817566905031,6,2,3,3
12,76561198269137580,164.984375,0.5709776486266865,6,2,3,3
12,76561198372305006,165.0859375,0.5704444493257577,6,2,3,3
12,76561198418614670,165.25,0.5695847654425796,6,2,3,3
12,76561198262388819,165.3046875,0.5692986530219069,6,2,3,3
12,76561198813819969,165.3125,0.5692577981174953,6,2,3,3
12,76561199680269868,165.359375,0.5690127647004999,6,2,3,3
12,76561198971653205,165.390625,0.568849500483465,6,2,3,3
12,76561198249147358,165.5234375,0.5681564423066748,6,2,3,3
12,76561199101341034,165.546875,0.5680342747128905,6,2,3,3
12,76561198145857243,166.328125,0.5639853823913503,6,2,3,3
12,76561198301796028,166.4375,0.563422138908463,6,2,3,3
12,76561198915457166,166.953125,0.560778669474845,6,2,3,3
12,76561198142847910,167.21875,0.5594244563980473,6,2,3,3
12,76561198372342699,167.328125,0.5588683287717418,6,2,3,3
12,76561198115088688,167.59375,0.5575213374444438,6,2,3,3
12,76561197998494996,167.75,0.5567313676596254,6,2,3,3
12,76561198081002950,168.09375,0.5549996077907654,6,2,3,3
12,76561198179990341,168.15625,0.5546856514619491,6,2,3,3
12,76561199519805152,168.1796875,0.5545679897783848,6,2,3,3
12,76561198133842915,168.5,0.5529638703642454,6,2,3,3
12,76561199062498266,168.765625,0.5516391518021755,6,2,3,3
12,76561198303673633,169.0234375,0.5503581644892627,6,2,3,3
12,76561198008660392,169.40625,0.5484647138688695,6,2,3,3
12,76561198284869298,169.53125,0.5478486659871493,6,2,3,3
12,76561198015995250,169.8125,0.5464665391405222,6,2,3,3
12,76561199387068799,169.9921875,0.5455863896037818,6,2,3,3
12,76561197962850985,170.734375,0.541974581984082,6,2,3,3
12,76561198278009019,170.796875,0.5416721540548675,6,2,3,3
12,76561198100309140,170.96875,0.5408418505093601,6,2,3,3
12,76561199004709850,171.25,0.5394875034097834,6,2,3,3
12,76561198079284595,171.5859375,0.537876825457686,6,2,3,3
12,76561199811741562,171.7421875,0.5371302629092906,6,2,3,3
12,76561199013384870,171.75,0.5370929778218076,6,2,3,3
12,76561199123401448,172.046875,0.535679173674711,6,2,3,3
12,76561198879981908,172.078125,0.5355306948965266,6,2,3,3
12,76561198249770692,172.125,0.5353080988562194,6,2,3,3
12,76561198001053780,172.15625,0.5351597828615943,6,2,3,3
12,76561198820443173,172.234375,0.5347892773927063,6,2,3,3
12,76561199272877711,172.6015625,0.5330533308790502,6,2,3,3
12,76561199579674551,172.609375,0.5330164928628006,6,2,3,3
12,76561198262667107,172.625,0.5329428289293653,6,2,3,3
12,76561198275240910,172.828125,0.5319866638525084,6,2,3,3
12,76561198090686544,173.140625,0.5305209404758571,6,2,3,3
12,76561199333163493,173.140625,0.5305209404758571,6,2,3,3
12,76561198990596435,173.4609375,0.5290252080674559,6,2,3,3
12,76561199847916735,173.515625,0.5287705075876856,6,2,3,3
12,76561199192120531,173.65625,0.528116456033783,6,2,3,3
12,76561198085271148,173.796875,0.5274636871748347,6,2,3,3
12,76561199277685889,173.796875,0.5274636871748347,6,2,3,3
12,76561199094374569,173.8125,0.5273912363409289,6,2,3,3
12,76561198079581623,173.8984375,0.5269930389139834,6,2,3,3
12,76561198286978965,173.953125,0.526739888936908,6,2,3,3
12,76561199642531799,173.984375,0.5265953184564427,6,2,3,3
12,76561199074791424,174.125,0.5259455300890348,6,2,3,3
12,76561198440428610,174.34375,0.5249372753602217,6,2,3,3
12,76561198049489133,174.359375,0.5248653746286065,6,2,3,3
12,76561198305526628,174.3984375,0.5246856912084213,6,2,3,3
12,76561198983698994,174.828125,0.5227156050025191,6,2,3,3
12,76561199083516865,175.0,0.5219308594077162,6,2,3,3
12,76561197966933959,175.171875,0.5211479845283838,6,2,3,3
12,76561198072230687,175.453125,0.5198709367053753,6,2,3,3
12,76561198253812589,175.546875,0.5194463594920952,6,2,3,3
12,76561199024181088,175.625,0.5190929662053257,6,2,3,3
12,76561198722138021,175.7890625,0.5183520837521423,6,2,3,3
12,76561199106054553,176.03125,0.5172614702451747,6,2,3,3
12,76561197977205614,176.171875,0.5166298851051065,6,2,3,3
12,76561198037724970,176.5,0.5151609498928404,6,2,3,3
12,76561199557202033,176.890625,0.5134208680517147,6,2,3,3
12,76561198340876205,177.875,0.509077141668955,6,2,3,3
12,76561199091195949,178.0390625,0.5083588807532718,6,2,3,3
12,76561197963722896,178.2890625,0.5072674897321241,6,2,3,3
12,76561199085940112,178.390625,0.506825178720421,6,2,3,3
12,76561198870913054,178.4921875,0.5063834822837797,6,2,3,3
12,76561199223249825,178.625,0.5058068046968698,6,2,3,3
12,76561197978409544,178.90625,0.5045890566356899,6,2,3,3
12,76561198166813622,179.03125,0.5040493354725452,6,2,3,3
12,76561199053734219,179.109375,0.5037124771921012,6,2,3,3
12,76561198011497103,179.140625,0.5035778344187467,6,2,3,3
12,76561198150774806,179.28125,0.5029726518226227,6,2,3,3
12,76561199174486935,179.5703125,0.5017323032831218,6,2,3,3
12,76561198045040668,179.8046875,0.5007301941552693,6,2,3,3
12,76561199522334498,179.8984375,0.5003302445633355,6,2,3,3
12,76561198012940065,180.15625,0.4992330081848178,6,2,3,3
12,76561198209843069,180.25,0.49883496512552566,6,2,3,3
12,76561199238217925,180.796875,0.49652311193663695,6,2,3,3
12,76561198012346484,181.4296875,0.4938692498157285,6,2,3,3
12,76561198035365329,181.5,0.4935757750810954,6,2,3,3
12,76561198987580696,181.515625,0.4935105963019985,6,2,3,3
12,76561198927713221,181.609375,0.49311981218757484,6,2,3,3
12,76561198160597101,182.125,0.4909793086330069,6,2,3,3
12,76561198081148755,182.28125,0.4903336008412442,6,2,3,3
12,76561198253540003,182.484375,0.48949620711611747,6,2,3,3
12,76561199244975729,182.625,0.4889178108592422,6,2,3,3
12,76561198088791701,183.0625,0.4871253230752048,6,2,3,3
12,76561198132416236,184.140625,0.48275268584316505,6,2,3,3
12,76561198313237328,184.265625,0.48224977462563096,6,2,3,3
12,76561198115299427,184.328125,0.48199863306764895,6,2,3,3
12,76561198145781089,184.578125,0.4809961549988418,6,2,3,3
12,76561198832537653,184.921875,0.47962318147244937,6,2,3,3
12,76561199001626545,184.953125,0.47949867651461286,6,2,3,3
12,76561199223107107,184.984375,0.47937422323305834,6,2,3,3
12,76561198324488763,185.0,0.4793120159617742,6,2,3,3
12,76561198140407752,185.6015625,0.4769268165248776,6,2,3,3
12,76561198122739525,185.9375,0.47560307108238276,6,2,3,3
12,76561197989203490,185.9765625,0.47544952862128675,6,2,3,3
12,76561199162678039,186.546875,0.4732168067898162,6,2,3,3
12,76561199857758072,186.640625,0.4728513891093098,6,2,3,3
12,76561199229038651,186.9453125,0.4716668933943236,6,2,3,3
12,76561198151871996,187.25,0.47048713677450055,6,2,3,3
12,76561198149209070,188.203125,0.4668269307752111,6,2,3,3
12,76561198126645641,188.34375,0.46629075716348195,6,2,3,3
12,76561198132889415,188.484375,0.4657555679770544,6,2,3,3
12,76561198156418249,188.5078125,0.4656664653127931,6,2,3,3
12,76561197972581267,188.625,0.46522136073163667,6,2,3,3
12,76561198054989855,188.75,0.4647473321894719,6,2,3,3
12,76561198901045576,189.46875,0.4620365997714884,6,2,3,3
12,76561198854838212,189.7421875,0.4610119782905288,6,2,3,3
12,76561198397847463,189.78125,0.4608659005131766,6,2,3,3
12,76561199094960475,189.796875,0.46080749013194067,6,2,3,3
12,76561199486959316,190.140625,0.4595254515485827,6,2,3,3
12,76561199390489034,191.515625,0.45445390587991863,6,2,3,3
12,76561199029828570,191.8359375,0.45328531658829063,6,2,3,3
12,76561198059871752,192.4375,0.451103593885024,6,2,3,3
12,76561198149721823,192.5625,0.4506523557419293,6,2,3,3
12,76561199244914095,193.15625,0.4485187971566229,6,2,3,3
12,76561198069896994,193.71875,0.44651238786306435,6,2,3,3
12,76561198833808598,194.40625,0.44407952733723743,6,2,3,3
12,76561199055166463,194.90625,0.4423234519338179,6,2,3,3
12,76561198232147640,195.2578125,0.441095345685546,6,2,3,3
12,76561198071186081,195.28125,0.4410136657008175,6,2,3,3
12,76561198825988078,195.890625,0.43889843844480275,6,2,3,3
12,76561199551722015,196.5390625,0.4366653629569162,6,2,3,3
12,76561198841514627,196.578125,0.43653142012828494,6,2,3,3
12,76561198212074724,196.59375,0.43647786136871863,6,2,3,3
12,76561198165153621,196.6484375,0.436290488330723,6,2,3,3
12,76561198028403817,196.734375,0.4359963044119702,6,2,3,3
12,76561198142747833,196.8203125,0.4357024371494986,6,2,3,3
12,76561198122464614,197.6875,0.4327546616147198,6,2,3,3
12,76561198974501109,197.953125,0.43185810564209604,6,2,3,3
12,76561199115296577,198.1015625,0.43135837973051594,6,2,3,3
12,76561198382073753,198.59375,0.42970798011474554,6,2,3,3
12,76561199380392074,199.34375,0.4272123891293097,6,2,3,3
12,76561198207176095,200.0859375,0.424765477807419,6,2,3,3
12,76561198044450355,200.96875,0.4218839226539096,6,2,3,3
12,76561198127395548,201.09375,0.4214784341750991,6,2,3,3
12,76561198208049792,201.1796875,0.42120002107912097,6,2,3,3
12,76561197973092980,201.234375,0.4210230017009733,6,2,3,3
12,76561198164101281,201.234375,0.4210230017009733,6,2,3,3
12,76561198163284120,201.890625,0.4189079839954027,6,2,3,3
12,76561198843105932,201.9296875,0.41878262421737045,6,2,3,3
12,76561198074833644,202.015625,0.4185070430091802,6,2,3,3
12,76561198299051311,202.046875,0.41840690329067703,6,2,3,3
12,76561199636796111,202.640625,0.4165114775450673,6,2,3,3
12,76561198774622672,202.90625,0.41566794796182494,6,2,3,3
12,76561198899562838,203.453125,0.41393981169927874,6,2,3,3
12,76561198158340747,203.53125,0.4136938690243278,6,2,3,3
12,76561199003923355,203.609375,0.41344815889436803,6,2,3,3
12,76561198127468422,203.828125,0.412761405019846,6,2,3,3
12,76561198067107434,204.453125,0.4108092228939417,6,2,3,3
12,76561198827527017,204.515625,0.41061481300503394,6,2,3,3
12,76561199514291825,204.609375,0.41032347251061285,6,2,3,3
12,76561199349050078,204.796875,0.40974177720990573,6,2,3,3
12,76561199401282791,206.25,0.40527776337875027,6,2,3,3
12,76561198182601109,206.4921875,0.4045412795555096,6,2,3,3
12,76561199028402464,206.5234375,0.40444640433057444,6,2,3,3
12,76561198960610655,206.5390625,0.4043989799774732,6,2,3,3
12,76561198161089076,207.109375,0.4026740196287043,6,2,3,3
12,76561197997072371,207.140625,0.4025798392132088,6,2,3,3
12,76561198135944772,207.484375,0.40154615975056135,6,2,3,3
12,76561198102575797,207.734375,0.4007970379061112,6,2,3,3
12,76561197964476228,207.796875,0.400610104191991,6,2,3,3
12,76561199869315139,207.9765625,0.400073440222811,6,2,3,3
12,76561198355538274,207.984375,0.40005013290442376,6,2,3,3
12,76561198119516942,208.078125,0.39977061315262474,6,2,3,3
12,76561198070282755,208.4921875,0.39853976837377897,6,2,3,3
12,76561198349109244,208.5078125,0.39849343922170377,6,2,3,3
12,76561199265901617,209.609375,0.39524864614835686,6,2,3,3
12,76561198908007875,209.984375,0.3941535897290863,6,2,3,3
12,76561198909826333,210.2578125,0.3933581406468377,6,2,3,3
12,76561198769824716,210.34375,0.3931086679032535,6,2,3,3
12,76561198121371699,211.140625,0.3908072695564812,6,2,3,3
12,76561197963492498,211.765625,0.3890171513712644,6,2,3,3
12,76561198322834826,211.953125,0.3884826475150458,6,2,3,3
12,76561199277268245,212.0390625,0.38823805513390486,6,2,3,3
12,76561198067028052,212.546875,0.3867977006398506,6,2,3,3
12,76561199525981903,212.59375,0.3866651714090911,6,2,3,3
12,76561198000138049,213.984375,0.3827659174584589,6,2,3,3
12,76561199007254955,214.609375,0.381033661088354,6,2,3,3
12,76561198806571808,214.8125,0.38047334464830607,6,2,3,3
12,76561198145369113,214.953125,0.38008619560565626,6,2,3,3
12,76561198394054760,215.28125,0.3791852645848519,6,2,3,3
12,76561198179598069,216.03125,0.37713861480915123,6,2,3,3
12,76561199019832342,216.640625,0.37548852356651224,6,2,3,3
12,76561199125786295,217.0234375,0.37445774686498395,6,2,3,3
12,76561199870702815,217.265625,0.37380792639997806,6,2,3,3
12,76561199091764576,217.5625,0.37301379564053827,6,2,3,3
12,76561198228834288,217.96875,0.37193139382394685,6,2,3,3
12,76561199260066979,218.4765625,0.3705853391507012,6,2,3,3
12,76561198867663707,219.0546875,0.3690622294102521,6,2,3,3
12,76561198340833513,219.734375,0.3672841205626875,6,2,3,3
12,76561198246327730,219.796875,0.36712129374994135,6,2,3,3
12,76561198393558979,219.796875,0.36712129374994135,6,2,3,3
12,76561198034534976,220.40625,0.36553966866805726,6,2,3,3
12,76561198837507600,221.078125,0.36380821812965486,6,2,3,3
12,76561199051135666,221.1796875,0.3635476097591332,6,2,3,3
12,76561199357833574,221.59375,0.36248816124923494,6,2,3,3
12,76561198082048603,222.125,0.36113596069789344,6,2,3,3
12,76561198453968826,224.09375,0.35619330967009133,6,2,3,3
12,76561199027545433,224.484375,0.3552252477954134,6,2,3,3
12,76561199083602246,224.484375,0.3552252477954134,6,2,3,3
12,76561198057021337,224.9375,0.35410745557306184,6,2,3,3
12,76561198799208250,225.7578125,0.3520978415845136,6,2,3,3
12,76561198072731590,225.9765625,0.3515649618091636,6,2,3,3
12,76561198126476412,226.0625,0.3513559617398488,6,2,3,3
12,76561199101364551,226.171875,0.35109024296826785,6,2,3,3
12,76561199846539182,226.359375,0.3506354566492104,6,2,3,3
12,76561198257470369,226.84375,0.3494648518454553,6,2,3,3
12,76561198069236732,227.234375,0.34852526512174653,6,2,3,3
12,76561198193032243,227.25,0.34848776390444913,6,2,3,3
12,76561198066763024,228.171875,0.3462863144608891,6,2,3,3
12,76561198181947429,228.796875,0.34480614864138187,6,2,3,3
12,76561199189936783,229.078125,0.3441432974234244,6,2,3,3
12,76561198167932682,229.421875,0.3433358456040405,6,2,3,3
12,76561199289640724,229.78125,0.3424948506451306,6,2,3,3
12,76561198259743975,230.25,0.34140272500241786,6,2,3,3
12,76561199758927215,230.359375,0.3411486777783167,6,2,3,3
12,76561198069667892,230.421875,0.3410036403675731,6,2,3,3
12,76561199658948284,230.96875,0.33973865641163375,6,2,3,3
12,76561197961022809,231.0625,0.3395225370945224,6,2,3,3
12,76561199200437733,231.9375,0.33751571867227637,6,2,3,3
12,76561198046305476,232.125,0.3370880916255497,6,2,3,3
12,76561198155374028,232.40625,0.33644823211578084,6,2,3,3
12,76561198825231993,233.71875,0.3334870830972653,6,2,3,3
12,76561199006962800,235.03125,0.33056629004404037,6,2,3,3
12,76561199848360506,236.375,0.3276169409116508,6,2,3,3
12,76561198079538870,236.703125,0.32690295734788033,6,2,3,3
12,76561198286917268,237.46875,0.3252463556516573,6,2,3,3
12,76561198124028388,238.2421875,0.3235860329287369,6,2,3,3
12,76561197985644386,238.375,0.32330224903251076,6,2,3,3
12,76561199026623724,239.109375,0.32174002976011906,6,2,3,3
12,76561199857619302,239.234375,0.32147528483487625,6,2,3,3
12,76561198017912233,239.984375,0.31989387491793275,6,2,3,3
12,76561198014067010,240.078125,0.31969704559665973,6,2,3,3
12,76561197977881096,240.3125,0.31920579136196464,6,2,3,3
12,76561199541685732,240.46875,0.3188789370603464,6,2,3,3
12,76561198060513981,240.609375,0.31858521063110135,6,2,3,3
12,76561198070178698,241.875,0.3159603922462524,6,2,3,3
12,76561198095119371,241.921875,0.31586381929643564,6,2,3,3
12,76561198811437131,242.859375,0.31394189406994444,6,2,3,3
12,76561199487174488,243.21875,0.3132099397660507,6,2,3,3
12,76561198906995268,243.9375,0.31175390795346714,6,2,3,3
12,76561199026126416,244.8515625,0.3099172421017662,6,2,3,3
12,76561198168114649,245.484375,0.308655453557646,6,2,3,3
12,76561198107911238,245.515625,0.3085933481427872,6,2,3,3
12,76561198014122592,245.984375,0.3076640712233404,6,2,3,3
12,76561198438829289,246.1796875,0.3072781434671838,6,2,3,3
12,76561198845820659,246.5625,0.30652388301632966,6,2,3,3
